SK_ID_CURR,TARGET,INCOME_TOTAL,CREDIT,ANNUITY,GOODS_PRICE,INCOME_TYPE,HOUR_APPR,ORGANIZATION_TYPE
201969,1,67500,343800,12478.5,225000,Working,8,Business Entity Type 3
201970,0,135000,202500,10125,202500,Working,10,Business Entity Type 3
201971,0,117000,436032,29268,360000,Working,13,Trade: type 3
201972,0,180000,675000,32602.5,675000,Working,14,Transport: type 4
201973,1,301500,1035832.5,33543,904500,Working,11,Business Entity Type 2
201974,0,90000,247500,12375,247500,Working,10,Business Entity Type 3
201975,0,180000,675000,19867.5,675000,Pensioner,9,XNA
201976,0,225000,675000,21775.5,675000,Working,10,Government
201978,0,540000,1800000,62568,1800000,Commercial associate,13,Restaurant
201979,0,180000,506889,19237.5,418500,Working,14,Other
201980,0,99000,109453.5,11916,99000,Pensioner,5,XNA
201981,0,180000,1078200,31653,900000,Working,8,Security Ministries
201982,0,180000,703728,25276.5,607500,Working,13,Trade: type 7
201983,0,225000,536917.5,27931.5,463500,Commercial associate,19,Trade: type 6
201984,0,315000,239850,25186.5,225000,State servant,14,School
201985,1,157500,302341.5,18400.5,261000,Working,18,Self-employed
201986,1,225000,463284,17595,382500,State servant,12,Government
201987,0,99000,158256,14512.5,144000,Working,10,Business Entity Type 1
201988,0,207000,509400,40374,450000,Commercial associate,14,Business Entity Type 3
201989,0,202500,252000,21757.5,252000,Working,18,Telecom
201990,0,135000,327024,12325.5,270000,Working,9,Business Entity Type 3
201991,0,112500,127350,13842,112500,Working,11,Business Entity Type 2
201992,0,180000,728460,40675.5,675000,Working,18,Business Entity Type 1
201993,0,112500,1312110,52168.5,1125000,Commercial associate,9,Restaurant
201994,0,202500,970380,28503,810000,Working,15,Trade: type 7
201995,0,67500,269550,11547,225000,State servant,11,School
201998,0,198000,447768,29920.5,405000,Working,13,Self-employed
201999,0,99000,279000,15133.5,279000,Working,14,Government
202000,0,81000,180000,11142,180000,Working,12,Business Entity Type 3
202001,0,472500,157500,7875,157500,Commercial associate,17,Business Entity Type 3
202002,0,360000,463500,29749.5,463500,Pensioner,13,XNA
202003,1,90000,191880,20146.5,180000,Working,10,Trade: type 7
202007,0,54000,351000,17199,351000,Working,12,Business Entity Type 3
202008,1,157500,592560,32274,450000,Commercial associate,16,Self-employed
202009,0,310500,1574532,62572.5,1350000,Commercial associate,15,Self-employed
202011,0,112500,1125000,33025.5,1125000,Working,16,Government
202012,0,378000,1408806,91219.5,1350000,Commercial associate,16,Business Entity Type 3
202013,0,94500,863226,34362,697500,Pensioner,8,XNA
202014,0,225000,540000,27000,540000,Commercial associate,17,Business Entity Type 3
202015,0,216000,524493,28075.5,486000,Pensioner,8,XNA
202016,0,202500,1665000,43920,1665000,Working,13,School
202017,1,103500,521280,31630.5,450000,Working,8,Housing
202018,0,180000,835380,35523,675000,Working,17,Construction
202019,0,90000,315000,16213.5,315000,Pensioner,10,XNA
202021,0,112500,495000,23944.5,495000,Working,10,Medicine
202022,0,90000,354276,10741.5,292500,Working,14,Other
202023,0,157500,284400,16456.5,225000,Pensioner,12,XNA
202024,0,135000,381528,14512.5,315000,State servant,11,Kindergarten
202025,0,112500,1293502.5,35698.5,1129500,Working,13,Trade: type 7
202026,0,315000,1036530,30438,742500,Commercial associate,12,Security
202027,0,171000,454500,27805.5,454500,Working,23,Industry: type 11
202028,0,270000,1610230.5,46147.5,1439248.5,Commercial associate,11,Business Entity Type 3
202030,0,153000,284427,18306,216000,Commercial associate,7,Government
202031,0,54000,221832,10917,175500,Working,11,Self-employed
202032,0,306000,622188,22347,472500,State servant,17,Medicine
202035,0,90000,1057266,59166,945000,Pensioner,12,XNA
202036,1,157500,973503,49837.5,855000,Commercial associate,6,Self-employed
202037,0,121500,314055,21375,238500,Working,13,Services
202038,0,135000,697500,35613,697500,Commercial associate,8,Self-employed
202039,0,90000,229500,8505,229500,Pensioner,7,XNA
202041,0,247500,545040,25537.5,450000,Working,15,Industry: type 9
202042,0,157500,601677,28179,423000,Working,11,Self-employed
202043,0,144000,640080,29970,450000,Working,10,Housing
202044,0,144000,814041,23931,679500,Working,6,Security Ministries
202046,0,157500,605439,31041,481500,Working,10,Business Entity Type 3
202047,0,99000,178290,18396,157500,Pensioner,11,XNA
202049,0,121500,1170000,34209,1170000,Working,13,Trade: type 7
202050,0,180000,270000,17253,270000,Pensioner,12,XNA
202051,0,90000,312768,14490,270000,Working,19,Government
202052,0,202500,450000,35554.5,450000,Working,9,Business Entity Type 3
202053,0,180000,562491,26194.5,454500,Working,8,Other
202054,0,180000,628069.5,34200,499500,State servant,8,Security Ministries
202056,0,396000,1800000,47484,1800000,Commercial associate,8,Business Entity Type 3
202057,0,112500,900000,38263.5,900000,Commercial associate,14,Business Entity Type 3
202059,0,99000,314100,16573.5,225000,Commercial associate,10,Trade: type 3
202060,0,117000,568800,15772.5,450000,Working,11,Business Entity Type 3
202061,0,78300,118512,8050.5,90000,Working,16,Self-employed
202063,0,67500,225000,11488.5,225000,Pensioner,12,XNA
202064,0,135000,485640,41674.5,450000,Working,15,Culture
202065,0,360000,1465510.5,60610.5,1368000,Working,16,Other
202066,0,157500,835380,35523,675000,Pensioner,17,XNA
202067,0,112500,1515415.5,41670,1354500,Pensioner,11,XNA
202068,0,270000,1125000,40540.5,1125000,Working,9,Business Entity Type 3
202069,0,171000,522396,32089.5,472500,Working,10,Self-employed
202070,0,103500,622413,27544.5,495000,Pensioner,11,XNA
202071,1,157500,254700,27558,225000,Commercial associate,14,Business Entity Type 3
202072,0,180000,679500,19867.5,679500,Working,14,Self-employed
202074,0,234000,450000,21109.5,450000,Working,13,Industry: type 9
202075,0,135000,670500,42889.5,670500,Commercial associate,13,Business Entity Type 3
202076,1,45000,138474,9976.5,126000,Pensioner,11,XNA
202077,0,900000,900000,45000,900000,Commercial associate,10,Business Entity Type 3
202081,0,112500,275040,12951,180000,Working,10,Business Entity Type 3
202082,0,135000,405000,20250,405000,Commercial associate,11,Construction
202083,0,135000,247500,12375,247500,Working,9,Transport: type 4
202084,0,162000,239850,23494.5,225000,Pensioner,11,XNA
202086,0,225000,254700,24939,225000,Working,9,Security
202087,0,247500,360000,35734.5,360000,Working,15,Business Entity Type 3
202088,0,180000,1035000,41044.5,1035000,Pensioner,8,XNA
202089,0,180000,180000,9000,180000,Working,6,Industry: type 9
202091,0,90000,964368,31999.5,832500,Working,14,School
202093,0,315000,948582,27864,679500,Commercial associate,17,Business Entity Type 2
202094,0,202500,655209,46728,580500,Working,13,Trade: type 7
202095,0,54000,104256,11920.5,90000,Working,12,Other
202096,0,315000,2012139,61137,1737000,Working,12,Business Entity Type 3
202097,1,135000,334152,14715,270000,Working,10,Self-employed
202098,1,135000,1125000,30168,1125000,Pensioner,10,XNA
202099,0,90000,1971072,68643,1800000,Working,13,Business Entity Type 3
202100,0,157500,270000,13500,270000,Working,11,Industry: type 1
202101,0,81000,269550,18760.5,225000,Pensioner,4,XNA
202102,0,103500,508495.5,24462,454500,Working,10,Transport: type 4
202103,0,90000,450000,47880,450000,Working,10,Business Entity Type 1
202104,0,72000,360000,28570.5,360000,Working,8,School
202105,0,135000,521280,28408.5,450000,Commercial associate,14,Bank
202106,0,112500,450000,20979,450000,Working,16,Business Entity Type 1
202107,0,112500,270000,13500,270000,Working,18,Business Entity Type 2
202108,1,229500,3020760,79816.5,2700000,Commercial associate,11,Business Entity Type 3
202109,0,103500,634887,30672,513000,Working,8,Business Entity Type 3
202110,0,157500,477000,22234.5,477000,Working,12,Business Entity Type 3
202111,0,112500,270000,13500,270000,Commercial associate,11,Business Entity Type 3
202112,0,189000,404325,20772,337500,Pensioner,11,XNA
202113,0,126000,590337,23229,477000,Pensioner,9,XNA
202115,0,90000,254700,27022.5,225000,Working,15,Self-employed
202116,0,211500,1035000,43852.5,1035000,Commercial associate,13,Transport: type 4
202117,0,153000,254700,14751,225000,Pensioner,11,XNA
202118,0,135000,360000,18000,360000,Pensioner,7,XNA
202119,0,202500,1706728.5,47065.5,1525500,Working,17,Business Entity Type 1
202120,0,157500,450000,20853,450000,Commercial associate,13,Construction
202121,1,135000,495351,30433.5,459000,Working,10,Other
202122,0,157500,1350000,46926,1350000,Working,10,Security
202123,0,90000,1161000,31927.5,1161000,Pensioner,9,XNA
202125,0,315000,647046,19048.5,463500,Commercial associate,8,University
202126,0,157500,675000,26284.5,675000,Working,10,Business Entity Type 3
202127,0,360000,585000,37386,585000,Commercial associate,13,Business Entity Type 3
202128,0,247500,412560,10881,270000,Working,19,Business Entity Type 3
202129,0,225000,391090.5,21343.5,297000,Working,4,Transport: type 4
202130,0,180000,1350000,46926,1350000,Pensioner,20,XNA
202131,0,76500,225000,11488.5,225000,Working,9,Industry: type 7
202132,0,225000,1762110,48586.5,1575000,Working,13,Medicine
202134,0,292500,1293502.5,35698.5,1129500,State servant,5,Other
202135,0,135000,1125000,29677.5,1125000,Working,13,Security
202137,0,405000,900000,41836.5,900000,Working,6,Industry: type 2
202138,0,225000,1350000,53541,1350000,State servant,13,Police
202139,0,157500,238500,18972,238500,Working,14,Construction
202140,1,90000,189000,12915,189000,Working,8,Business Entity Type 3
202141,0,180000,252000,12253.5,252000,Working,9,Cleaning
202142,0,225000,675000,33750,675000,State servant,9,Medicine
202143,0,189000,961146,28233,688500,Working,5,School
202144,0,180000,585000,32796,585000,Commercial associate,17,Trade: type 7
202145,0,135000,303489,30145.5,274500,Working,10,Self-employed
202146,0,135000,497520,25402.5,450000,Commercial associate,14,Self-employed
202147,0,76500,675000,20596.5,675000,Pensioner,13,XNA
202148,0,373500,1030680,69007.5,900000,Commercial associate,10,Medicine
202149,0,135000,225000,23625,225000,Commercial associate,11,Housing
202151,0,202500,825588,76396.5,765000,Commercial associate,17,School
202152,0,180000,1154565,38286,945000,Working,17,Construction
202153,0,135000,1642500,43456.5,1642500,Working,13,Other
202154,0,108000,646344,17181,423000,Commercial associate,16,Business Entity Type 3
202155,0,157500,419679,23562,346500,Pensioner,11,XNA
202157,0,94500,1288350,37800,1125000,Commercial associate,14,Trade: type 3
202158,0,54000,275040,12820.5,180000,State servant,11,Kindergarten
202160,0,90000,990432,38547,855000,Working,10,Self-employed
202161,0,76500,247500,12375,247500,Working,13,Business Entity Type 3
202162,0,135000,500427,26329.5,432000,Working,15,Agriculture
202163,0,360000,774000,20547,774000,Working,10,Business Entity Type 3
202164,0,112500,454500,14791.5,454500,Working,8,Business Entity Type 3
202166,1,247500,315000,31153.5,315000,Working,16,Transport: type 4
202171,1,135000,265851,21442.5,229500,Working,14,Self-employed
202172,0,90000,1260000,36841.5,1260000,Commercial associate,12,Business Entity Type 3
202173,0,90000,157500,7875,157500,Pensioner,11,XNA
202174,0,135000,573628.5,24435,463500,Working,15,Self-employed
202175,0,180000,477000,24484.5,477000,Commercial associate,8,Government
202176,1,112500,900000,31887,900000,Working,11,Industry: type 7
202177,0,112500,1886850,49774.5,1575000,Working,10,Business Entity Type 3
202178,0,153000,485640,38938.5,450000,Working,7,Business Entity Type 3
202179,0,243000,675000,33750,675000,State servant,11,Medicine
202180,0,405000,765000,34699.5,765000,Commercial associate,8,Self-employed
202181,0,171000,948582,27864,679500,Pensioner,8,XNA
202182,0,157500,225000,11250,225000,Working,16,Restaurant
202183,0,67500,327024,12456,270000,Working,9,Agriculture
202184,0,144000,178290,19332,157500,Working,9,Trade: type 7
202185,0,162000,604152,25726.5,540000,Pensioner,11,XNA
202186,0,337500,521280,35392.5,450000,Working,15,Other
202187,0,108000,440064,12231,288000,Working,9,Business Entity Type 3
202188,0,135000,585000,17797.5,585000,Pensioner,15,XNA
202189,0,315000,592560,35937,450000,Working,10,Self-employed
202190,0,112500,900000,26446.5,900000,Working,14,Kindergarten
202191,0,135000,284400,20740.5,225000,State servant,19,Police
202192,0,112500,288873,19435.5,238500,State servant,11,Medicine
202193,0,112500,473760,46989,450000,Pensioner,11,XNA
202194,0,175500,1620000,88776,1620000,Pensioner,12,XNA
202195,0,135000,1078200,31653,900000,State servant,13,Other
202196,1,189000,640080,31261.5,450000,Working,11,Business Entity Type 2
202197,0,180000,270000,13500,270000,Pensioner,12,XNA
202198,0,112500,454500,24345,454500,Working,13,Self-employed
202199,0,157500,675000,65889,675000,Working,12,Self-employed
202200,0,252000,900000,33484.5,900000,Working,12,Medicine
202201,0,67500,781920,24970.5,675000,Pensioner,9,XNA
202202,1,157500,348264,27643.5,315000,Working,11,Business Entity Type 3
202203,0,112500,504000,16227,504000,Pensioner,13,XNA
202205,1,157500,180000,9000,180000,Working,11,Business Entity Type 3
202206,0,99000,580500,25699.5,580500,Pensioner,8,XNA
202207,0,180000,1260702,41796,1129500,Working,16,Trade: type 3
202208,0,112500,450000,13774.5,450000,Working,13,Trade: type 7
202210,0,225000,450000,22500,450000,Commercial associate,15,Business Entity Type 3
202211,0,135000,521280,26743.5,450000,Working,16,Business Entity Type 3
202212,0,225000,545040,25537.5,450000,Working,13,Self-employed
202213,0,225000,225000,12564,225000,Pensioner,15,XNA
202214,0,360000,1185120,46251,900000,Commercial associate,11,Business Entity Type 1
202215,0,90000,202500,10125,202500,Working,6,Business Entity Type 3
202217,0,211500,284256,29979,270000,Working,14,Business Entity Type 3
202218,0,157500,508495.5,38016,454500,Commercial associate,12,Self-employed
202219,0,99000,215865,21028.5,202500,Commercial associate,12,Other
202221,0,54000,364896,18760.5,315000,Working,11,Housing
202222,0,121500,273636,15835.5,247500,Pensioner,10,XNA
202223,0,180000,510853.5,27841.5,441000,Working,14,Business Entity Type 3
202224,0,157500,450000,21780,450000,Working,12,Industry: type 11
202225,0,180000,715095,47061,675000,Pensioner,15,XNA
202226,1,162000,521280,31806,450000,Working,13,Culture
202227,0,202500,751500,40167,751500,Working,13,Industry: type 3
202230,0,225000,502497,28057.5,454500,Working,17,Trade: type 6
202233,0,360000,534204,54868.5,495000,Commercial associate,15,Business Entity Type 3
202235,0,247500,1575000,43443,1575000,Working,7,Self-employed
202236,0,45000,238896,11263.5,189000,State servant,9,School
202237,0,135000,599472,26536.5,517500,Pensioner,14,XNA
202238,0,450000,1213227,51534,1116000,Pensioner,13,XNA
202239,0,112500,373500,19066.5,373500,Working,12,Self-employed
202240,0,112500,359725.5,16897.5,297000,Commercial associate,10,Business Entity Type 3
202241,0,36000,254700,17149.5,225000,Working,10,Business Entity Type 3
202242,1,292500,808650,26217,675000,Working,12,Business Entity Type 3
202243,0,270000,824823,23769,688500,Working,2,Business Entity Type 3
202244,0,405000,270000,13500,270000,Working,7,Construction
202245,0,157500,290358,28849.5,256500,Commercial associate,9,Kindergarten
202246,0,144000,543037.5,34834.5,463500,Working,12,Construction
202247,0,135000,781920,25101,675000,Pensioner,16,XNA
